생산자,설명
텔라비 와인 셀라Telavi Wine Cellar [B2B],"텔라비 와인 셀라(Telavi Wine Cellar)는 1915년에 설립되어, 현재는 세계적으로 유명한 조지아 와인 생산자 중 하나다. 8천년의 역사를 가진 와인 발상지 조지아의 전통을 지키며. 토양부터 양조까지 모든 과정의 철저한 관리를 통해 와인을 생산하고 있다. 또한 단순히 전통 방식의 고수에 그치지 않고, 현대적인 기술을 도입하고 있다"
로얄 크반츠카라Royal Khvanchkara,"로얄 크반츠카라(Royal Khvanchkara)는 19세기 50년대에 설립되었고, 키피아니 와인의 역사와 문화 유산의 지속에 대한 책임을 가지며 몇 번의 재건을 겪었다. 완벽한 토대와 현대적인 장비, 잘 관리되고 가장 좋은 터의 25 ha로 이루어진 그들의 포도밭은 새 와이너리 설립의 기초가 되었다."
로얄 크반츠카라Royal Khvanchkara[B2B],"로얄 크반츠카라는 19세기 50년대에 설립되었고, 키피아니 와인의 역사와 문화 유산의 지속에 대한 책임을 가지며 몇 번의 재건을 겪었다. 완벽한 토대와 현대적인 장비, 잘 관리되고 가장 좋은 터의 25 ha로 이루어진 그들의 포도밭은 새 와이너리 설립의 기초가 되었다."
체레텔리 와이너리Tsereteli Winery [B2B],체레텔리 와이너리(Tsereteli Winery)는 2016년에 설립된 가족 경영 와이너리 이다. 브랜드명인 '체레텔리(Tsereteli)'는 가문의 원로인 'Zurab Tsereteli'의 이름에서 따왔다.
나스라쉬빌리 패밀리 와이너리Nasrashvili Family Winery,"나스라쉬빌리 패밀리 와이너리는 7헥타르에 달하는 울창한 포도밭을 조지아 카헤티 지방에 가지고 있습니다. 우리 와이너리를 방문하면, 조지아 와인 양조의 풍부한 유산을 느낄 수 있는 매력적인 여행을 시작할 수 있습니다. 우리의 와인은 다양한 혁신적인 기술을 사용해 만들어지지만, 조지아 크베브리에 발효 시키는 전통 방식을 중요시합니다. 나스라쉬빌리 패밀리 와이너리는 조지아 떼루아의 독"
조지안 썬Georgian Sun,조지안 썬은 태양이 내리쬐는 아름답고 번영한 조지아 카헤티 지역에서 태어난 와인 브랜드 입니다. 조지안 썬에서는 단일 품종의 와인 뿐만 아니라 새롭고 흥미로운 블렌드를 만들어 가장 오래된 와인제조국 의 잠재력을 나타냅니다.
모티프 와인Motif Wines,"모티프 와인(Motif Wines)은 미국 워싱턴 주에 위치한 와이너리로, 특히 콜럼비아 밸리(Columbia Valley)에서 포도를 재배하고 와인을 생산한다."
킨즈마라울리 마라니Kindzmarauli Marani,"'킨즈마라울리 마라니'의 이야기는 2000년대 초에 시작됐습니다. 우리의 와인 저장고는 조지아 카헤티 지방 크바렐리에 위치해 있고, 이 지역은 와인 제조와 포도 재배로 조지아에서 가장 유명한 지역입니다.이 곳에서 우리의 역사가 시작됐습니다. '킨즈마라울리 마라니'의 와인들은 모두 와이너리 소유의 밭에서 높은 품질의 포도들을 핸드 피킹 후 만들어집니다."
프랑수와 파랑Francois Parent,
카헤티 컴퍼니Kakheti Company,"주소 - Kvareli 4800, Kudigora str. 2 대표번호 - 599595150664 대표 - Tamaz Konchoshvili"
JSC 코퍼레이션 킨즈마라울리JSC Corporation Kindzmarauli,"JSC 코퍼레이션 킨즈마라울리(JSC Corporation Kindzmarauli)는 킨즈마라울리 마이크로 존의 크바벨리(Kvareli) 마을에 있는 역사적인 크바렐리 성에 위치하고 있습니다. 약 165헥타르의 포도원을 소유하고 있으며, 그 중 100헥타르는 킨즈마라울리 마이크로 존에 위치해 있습니다. 매년 포도밭과 지역 농부들로부터 수확한 포도를 사용하여 23종의 다양한 와인과 약 10종의 와인 브랜디를 생산합니다."
콘초 & 컴퍼니Koncho & Company,"콘초 앤 컴퍼니(Koncho and Company LLC)는 JSC Corporation Kindzmarauli의 자회사입니다. 2001년 9월 18일, JSC Corporation Kindzmarauli는 고품질의 귀중한 와인을 생산 및 판매할 목적으로 콘초 애 컴퍼니를 설립했습니다. 고대 조지아어로 ""Koncho""라는 단어는 ""십자가""를 의미하며 Konchoshvili성에서 비롯됬습니다."
보데가스 델람파Bogedas Delampa,"보데가스 델람파(Bodegas Delampa)는 1921년에 설립되었으며, Late Harvest로 더욱 농축된 와인을 양조하는 후미야(Jumilla) 지역의 가족경영 와이너리다. 작은 헛간에서 창업자 Julian Santos는 끊임없는 연구를 통해 이 와이너리를 탄생시켰고, 현재까지 그 가족들은 그의 오리지날 레시피를 그대로 잇고 있다."
샤또 라 세르 [보르도]Chateau La Serre [Bordeaux],
샤또 뒤클뤼조Chateau Ducluzeau,"샤또 뒤클뤼조(Chateau Ducluzeau)는 1740년부터 현 오너인 브루노 보리(Bruno Borie)의 외가 소유의 재산이었다. 브루노 보리는 2003년 그의 어머니로부터 재산을 물려받았고, 그가 관리하기 전에는 3세대를 걸쳐 외가 집안의 여성들에 의해 관리되었다. 보리는 샤또 뒤클뤼조를 페미니스트의 와인이라고 부른다(믿을 수 있고, 활기차고 환영받는다는 의미를 담았다)."
브루알레Bruale [B2B],브루알레(Bruale)는 조지아 카헤티(Kakheti) 지역의 크바렐리(Kvareli) 자치구 틸리스트카로(Tkhilistkaro) 마을에 위치한 와이너리이다.
루이스피리 협동조합Cooperative Ruispiri [B2B],
물랭 드 라 가르데뜨Moulin de La Gardette,"물랭 드 라 가르데뜨(Moulin de La Gardette)는 프랑스 남부 론 지역 최고 레드 와인 중 하나인 지공다스 와인만을 생산하는 지공다스 스페셜리스트로, 현재, 오너/와인메이커인 장-밥티스트 뫼니에 (Jean-Baptiste Meunier)는 와이너리의 5대손으로서 100년이 넘는 와이너리의 역사를 이어가고 있다."
"샤또 뒤 떼르뜨르Chateau du Tertre, Grand Cru Classe,5th Cru","샤또 뒤 떼르뜨르(Chateau du Tertre) 가 위치한 마고의 남서부 지역은 르 그랑 뿌조(Le Grand Poujeau)라고 불리며, 작은 언덕들이 들어서 있는 지역이다. 이 곳의 포도밭은 샤또 뒤 떼르뜨르에 의해 소유되고 있는데, '떼르뜨르'란 말은 '낮은 산'을 의미하는 말이다. 샤또 뒤 떼르뜨르는 18세기부터 시작된어, 주변의 다른 샤또에 비해 짧은 역사를 가지고 있다."
"샤또 라스꽁브Chateau Lascombes, Grand Cru Classe,2nd Cru","샤또 라스꽁브 (Chateau Lascombes) 는 현재 소유하고 있는 84 ha의 경작지로 인해 보르도의 그랑 크뤼 중 비교적 큰 농원에 속하며 마고(Margaux), 쑤쌍(Soussans)과 깡뜨낙(Cantenac) 마을의 전체에 걸쳐있는 100필지 이상의 소지구로 이뤄져 있다. 토양은 철분이 많은 사암과 점토의 하층토 위에 자갈이 많은 대단히 깊은 지층으로 이루어져 있으며 포도나무의 평균 수령은 35년으로 2001년부터는 2000년 전의 1/3수준인 ha당"
카이아로사Caiarossa,"카이아로사(Caiarossa)는 토스카나 해안의 작은 중세마을인 리파르 벨라(Riparbella) 근처에 위치해 있는 와이너리로, 2004년 당시 보르도 마고의 그랑 크뤼 클라쎄 3등급,샤또 지스꾸르(Château Giscours)의 회장이자 5등급 샤또 뒤 떼르뜨르(Château du Tertre)의 소유주인 에릭 알바다 옐흘슈마(Eric Albada Jelgersma)가 카이아로사를 인수하여 70헥타르로 확장시켰으며, 고품격 와이너리로 등극하였다."
비냐 델 누에보 문도VDNM (Vina Del Nuevo Mundo),
헨느 페도크Reine Pedauque,"헨느 페도크(Reine Pedauque)는 1923년 부르고뉴 꼬뜨 드 본 지역에서 설립된 와이너리로, 프랑스 역사 신화 속 다채로운 모습으로 등장하는 '헨느 페도크' 여왕의 이름을 따왔다."
케이프 앤 에페Cape & Epee,케이프 앤 에페(Cape & Epee)는 프랑스 남서부에서 유명했던 모험가와 기사들이 등장하는 소설 장르로서 역동적이고 화려한 이야기로 가득 차 있다.
도멘 델홈Domaine Delhome,델홈 가족(Domaine Delhome)은 이 지역이 크로즈 에르미타주(Crozes-Hermitage) AOC로 지정되기 이전인 1900년대 초부터 5대에 걸쳐 이 곳에서 포도를 재배하며 크로즈 에르미타주 와인의 품질을 최고 수준으로 끌어올린 가족으로 인정받고 있다
쿠네CVNE,
부숑 패밀리 와인Bouchon Family Wines,부숑 패밀리 와인(Bouchon Family Wines)은 150년 전 모험심 가득한 프랑스 청년의 꿈으로부터 시작된 부숑 패밀리 와인은 4대에 걸쳐 운영되고 있습니다.
메종 에두아르 브륑Maison Edouard Brun,메종 에두아르 브륑(Maison Edouard Brun)는 1875년에 태어난 에두아르 브륑(Edouard Brun)가 몇몇의 친구들과 함께 1898년에 샴페인 하우스를 설립하면서 시작된다. 와인생산자의 아들이었던 에드몽 르페브르(Edmond LEFEVRE)가 1927년에 아이(Aÿ)에 있던 유명한 샴페인 하우스를 인수하고 합류하게 되면서 현재의 샴페인 하우스가 1928년에 만들어지게 된다.
블루 피레니스 에스테이트Blue Pyrenees Estate,블루 피레니스(Blue Pyrenees)는 레미 마땡 제조사인 레미 코잉트로에 의해 1963년 빅토리아 피레네 산맥 동쪽 아보카에 설립된 와이너리이다. 레미 마땡은 샴페인 하우스인 크룩(Krug)과 하이드직(Heidsieck)에 이어 호주의 서늘한 기후에서도 샴페인을 만들고 있다.
페니즈 힐 에스테이트Penny's Hill Estate,"Penny's Hill Estate is nestled in the heart of McLaren Vale, South Australia, on the historical 'Ingleburne' homestead property established in 1855 by Thomas Goss. Since inception in 1988,"
아데가 코페라티바 데 구이마라예스Adega Cooperativa de Guimaraes [B2B],"Founded in 1962, Adega de Guimarães goal is to process the grapes produced on the estates of its farmers and sell high quality wines at competitive prices."
펀트 로드 와인즈Punt Road Wines,"Punt Road is a standard-bearer for wines of character, drinkability and a clear, proud Yarra Valley stamp; Airlie Bank are single vineyard wines that push the envelope for creativity,"
레드뱅크Redbank,"Redbank Wines is based in the beautiful King Valley, a cool climate wine region located in North East Victoria. The generosity of fertile soils and the Alpine environment results in contemporary wines of regional distinction,"
로우리Rowlee,"Rowlee's philosophy is grounded in obsessive attention to detail, with a hands on approach in the vineyard and winery. Our aim is to create wines that are subtle, balanced and reflective of their terroir and vintage."
아데가 코페라티바 레지오날 데 몬카오Adega Cooperativa e Regional de Moncao [B2B],"Adega Cooperativa de Monção is a benchmark for portuguese wine production. Since 1958, has built an important and distinctive legacy that honors the natural wealth of Monção and Melgaço sub-region, part of the Demarcated Region of Vinhos Verdes, one of the largest in Europe."
브라이어 릿지 빈야드Briar Ridge Vineyard,브라이어 릿지Briar Ridge는 부티크 와이너리이며 헌터 밸리의 유명한 포도 재배 지역 인 마운트 뷰 (Mount View)의 포도원 중 가장 큰 규모를 보유하고있습니다.
싱글파일 와인즈Singlefile Wines,"Singlefile Wines, located in Denmark in Western Australia's Great Southern region, is a producer of fine wines crafted with focus on quality and provenance. Their motto, Semper Superne Nitens, translates to ""the pursuit of excellence"" and encapsulates their drive to craft wines at the top of their game."
뷸러 와인즈Buller Wines [B2B],"뷸러 와인즈(Buller Wines)는 1921년 레지널드 랭던 뷸러(Reginald Langdon Buller)에 의해 루더글렌(Rutherglen)에서 설립되었으며, 현재는 루더글렌, 킹 밸리(King Valley), 스완 힐(Swan Hill), 히스코트(Heathcote) 등 빅토리아주의 주요 와인 산지를 아우르는 선도적인 와이너리로 성장했습니다."
"샤또 바따이Chateau Batailley, Grand Cru Classe,5th Cru","샤또 바따이(Chateau Batailley)는 1855년 지정된 그랑 크뤼 클라쎄 5등급의 샤또로, 보르도 지역의 많은 유명한 샤또를 소유하고 있는 와인회사인 보리-마누社와 그 오너 패밀리인 카스테자 가문이 소유한 포도원 중 가장 대표적이고 역사적인 포도원이다."
바이른 앤 해롤드Byron and Harold,"After 60-years in the fine wine business, we put our names on the Byron & Harold label as our solemn pledge to find, package and share the wine we love with all who share our appreciation of the romance, the history, the sheer pleasure fine wine brings to a shared meal.We have chosen to base ourselves in Western Australia, with a focus on th"
소르비 아담스 와인즈Sorby Adams Wines,"In the heart of the Barossa, Simon Sorby Adams is the owner and chief winemaker of his family winery Sorby Adams."
바세 펠릭스Vasse Felix,"1967년, 지역 개척자 닥터 톰 컬리티에 의해 설립된 바세 펠릭스는 마가렛 리버 최초의 와인 에스테이트입니다.세계 최고의 와인 산지 중 하나인 마가렛 리버는 독특한 환경과 기후 덕분에 와인메이커와 와인 애호가 모두에게 매력적인 장소로 알려져 있습니다."
헝거포드 힐Hungerford Hill,"Hungerford Hill is one of the Hunter Valley's great success stories. From our humble beginnings in the 1960s, we've grown over the past 50-odd years to incorporate the award-winning Sweetwater"
도시오Dosio,도시오 비네티(Dosio Vigneti)는 1974년 설립된 이탈리아 피에몬테 지역의 유명한 와이너리이다.
